spend,date,supplier,region,relatedBOM_name,quantity,spend_type,franchise,material_category,subcategory,warehouse
13030.23,2020-01-19,C,Grenada,positive,27,Indirect,third,use,home,"512 Shane Fields Port Patrickmouth, MN 96276"
99986.55,2023-12-15,A,Malawi,purpose,10,Direct,fire,policy,happen,"48177 Patty Drives Duncanborough, IA 14045"
90389.32,2020-08-21,E,Moldova,member,80,Indirect,hit,team,space,"262 Hardin Points Corystad, WV 11446"
68319.80,2021-05-14,C,Austria,person,41,Direct,nearly,program,everybody,"896 Stone Passage West Dylanfort, PR 30200"
52067.07,2023-08-09,D,Canada,eight,64,Indirect,close,describe,really,"8151 Nunez Fork Suite 362 East Kaylastad, NY 97053"
48478.10,2023-03-15,B,Pakistan,attention,54,Indirect,trouble,whatever,recognize,"8521 Simpson Squares East Shelialand, TN 68017"
28709.55,2020-04-20,C,Christmas Island,defense,81,Direct,order,forget,goal,"5199 Graham Plains Suite 270 Kimberlyborough, NC 34803"
68542.98,2022-11-13,C,Pitcairn Islands,its,48,Direct,alone,country,make,"PSC 4676, Box 2792 APO AE 26334"
68485.75,2022-02-14,C,Bangladesh,must,84,Indirect,them,world,party,"733 Sheryl Rapids South Gina, MT 93812"
35301.00,2022-06-12,A,Belgium,new,51,Direct,air,American,possible,"47020 Matthew Manors Apt. 324 South James, MH 91091"
65790.86,2022-05-30,B,Jamaica,method,80,Indirect,guess,practice,easy,"3782 Waters Field Apt. 485 Lake Paula, AK 88125"
56154.06,2021-10-21,B,Russian Federation,especially,12,Capital,tonight,worry,believe,"740 Casey Center Ashleyport, NM 48468"
96856.72,2023-09-14,B,Somalia,tax,12,Direct,family,remember,resource,"6736 Seth Grove Port Kaylaview, WA 43895"
88459.53,2021-03-10,C,Saint Martin,drive,11,Indirect,you,word,certain,"94583 Farmer Summit Lake Jesse, TX 76663"
21699.88,2023-01-06,A,Saint Vincent and the Grenadines,time,90,Indirect,customer,church,main,USNS Padilla FPO AE 79018
96384.46,2020-06-28,D,United States Virgin Islands,site,46,Capital,hear,politics,listen,"8167 Bird Orchard Port Candace, VT 57657"
78687.61,2020-10-18,E,Cuba,difficult,3,Indirect,herself,seven,significant,"62478 Johnny Parkway Suite 255 North Kyleberg, PA 37703"
9440.91,2020-02-06,D,Canada,page,7,Indirect,least,magazine,tonight,"99788 Miller Canyon Suite 327 Lopezport, MD 55473"
46886.62,2023-01-24,B,Thailand,heavy,81,Indirect,movie,environmental,break,"5755 Sanders Vista South Jamesstad, IL 50981"
19986.80,2020-02-18,D,Palestinian Territory,case,36,Capital,another,ahead,piece,"0295 Stevenson Lake Suite 642 Port Jessicaville, PA 35247"
48888.46,2020-10-16,C,Ethiopia,whose,58,Capital,six,hope,many,"9010 Bryan Isle Apt. 235 Tracyberg, HI 34210"
26487.91,2021-09-13,D,Germany,left,15,Indirect,half,speech,surface,"0473 Reilly Overpass Johnstad, LA 72608"
81236.17,2020-04-14,C,Venezuela,behavior,62,Indirect,on,do,your,"21326 Ferguson Burgs Suite 143 North Sophiashire, CA 19744"
74669.63,2021-05-03,A,Ireland,whether,46,Indirect,imagine,exist,difficult,"8649 Stevens Flat Suite 164 Angelaview, MN 40000"
37551.99,2020-11-24,E,Iraq,drug,19,Direct,long,everything,player,"746 Michael Roads Troyport, CO 91979"
20652.73,2020-07-29,C,Svalbard & Jan Mayen Islands,arm,69,Indirect,we,operation,be,"31113 Walker Oval Apt. 955 Barronfort, MT 21831"
14749.95,2021-08-08,A,Portugal,serve,67,Indirect,what,piece,seat,"6463 Kevin Lane Katherineshire, SD 57983"
81092.23,2023-04-23,B,Brunei Darussalam,executive,28,Indirect,around,movement,health,"59816 Patty River Jeffreybury, MN 18043"
36728.16,2022-06-30,A,Central African Republic,admit,98,Direct,practice,draw,finish,"59947 Hendricks Drive Apt. 793 Kelliehaven, TX 62631"
84668.32,2021-06-05,B,Niue,job,80,Capital,they,population,Mrs,"4864 Rick Springs Apt. 633 Port Gregory, PW 29006"
72589.69,2021-10-23,E,Iceland,matter,67,Direct,hotel,part,administration,"00116 Ewing Streets Port Patriciashire, SD 82003"
46099.89,2022-12-13,C,Brunei Darussalam,position,50,Direct,day,will,have,"30456 Lopez Springs Apt. 746 East Julieside, MI 92791"
38743.00,2023-06-16,A,Mali,approach,31,Capital,raise,street,send,"8937 Nicole Key Suite 320 South Allen, AR 27565"
44853.83,2020-08-25,D,Belize,age,83,Indirect,drive,world,who,"892 James Forge Suite 769 New Kylebury, NV 51123"
78351.75,2020-12-27,D,Netherlands Antilles,evidence,12,Indirect,mother,wide,why,"235 Gregory Crossroad Apt. 486 Stephenside, GU 12747"
16877.08,2023-03-15,C,Belgium,box,63,Direct,two,quickly,because,"5858 Wendy Orchard Suite 770 Wilkinsport, NH 65374"
76124.49,2020-06-22,E,Swaziland,skin,4,Direct,news,culture,home,"3517 Russell Loop Patrickshire, NE 56386"
84288.79,2022-11-04,D,Congo,each,83,Direct,practice,early,school,"20730 Ian Point West Nancy, CA 49249"
37044.47,2023-08-08,C,Honduras,tell,58,Indirect,effort,city,inside,"PSC 2309, Box 7327 APO AP 66030"
61919.02,2023-09-16,A,Eritrea,eat,37,Capital,national,least,himself,"064 Brandon Locks Apt. 792 Lukemouth, TX 43232"
34166.58,2022-04-16,A,Chile,environmental,84,Indirect,white,business,process,"7903 Benson Row Suite 678 Jasonfurt, ID 42112"
43546.84,2020-06-14,B,South Georgia and the South Sandwich Islands,artist,45,Direct,fill,program,boy,"23964 Salazar Ford Rebekahberg, NM 66638"
28838.94,2022-08-11,E,Mali,rate,23,Indirect,contain,book,trip,"4395 Aguirre Canyon West Cheryl, VI 59349"
26313.89,2020-06-17,B,French Guiana,state,56,Indirect,two,candidate,than,"878 Stephanie Ports Apt. 223 East Miguel, DE 35615"
10252.37,2020-12-28,A,Ghana,practice,61,Direct,who,cost,beautiful,"7596 Ann Run Butlerton, VA 01423"
56891.56,2021-11-03,B,Ghana,see,35,Capital,home,structure,production,"PSC 3185, Box 7713 APO AP 37805"
99213.03,2021-06-20,C,Malta,home,93,Capital,page,nation,character,"355 Hannah Ferry Apt. 083 East Shane, PR 98402"
93339.09,2022-08-31,B,Sierra Leone,yes,35,Capital,sell,me,find,"6922 Tony Drive Suite 691 Alvaradoland, MD 54090"
53562.08,2022-10-24,A,United States of America,budget,35,Indirect,newspaper,western,including,"03607 Lindsey Port New Alex, TX 22979"
48125.70,2022-10-15,B,Afghanistan,reflect,62,Capital,other,little,financial,"840 Jeremy Valley Port Johnnybury, GU 52787"
94195.04,2020-12-04,E,Lebanon,weight,78,Capital,job,school,eye,"28996 Julie Camp Apt. 916 Flowersshire, DE 07502"
47666.48,2023-01-11,A,Cocos (Keeling) Islands,eye,42,Capital,difference,contain,never,"7998 Vanessa Trail East Anthony, NV 05252"
50158.02,2022-05-03,B,Hong Kong,politics,58,Capital,very,say,every,"PSC 8599, Box 8026 APO AP 21575"
2724.61,2020-09-15,B,Bahrain,live,48,Indirect,another,billion,benefit,"74322 Charles Lane Apt. 200 Jasonhaven, OH 70007"
76904.40,2022-04-07,E,Western Sahara,oil,86,Indirect,dark,yeah,sister,"833 Cooper Meadow Apt. 043 South Karimouth, LA 84422"
75720.63,2023-06-05,C,Holy See (Vatican City State),sense,85,Indirect,official,agree,growth,"69265 Ortega Hills Apt. 314 Courtneyview, TN 53894"
29012.24,2022-12-14,D,Israel,network,46,Indirect,happy,star,voice,"653 Malone Way Apt. 871 Aliciaborough, GA 13168"
4479.02,2020-08-16,B,Slovakia (Slovak Republic),this,11,Direct,rich,certainly,dark,"9269 Anthony Port Rachelton, VT 21553"
76445.20,2020-01-23,E,Burkina Faso,carry,68,Direct,news,support,collection,"71239 Moore Fork Suite 797 Lake Lisa, AS 88728"
48554.98,2020-10-08,E,Christmas Island,as,84,Capital,eat,investment,themselves,"4703 Gary Stream Melanieborough, OK 23657"
73387.16,2022-07-12,D,Armenia,black,19,Direct,early,lay,break,"66649 Jacob Centers Apt. 425 Jennifertown, NJ 97539"
81657.42,2021-09-22,E,Greece,charge,9,Indirect,surface,apply,hospital,"95471 Jeffrey Station Apt. 569 North Haroldtown, WA 82709"
70842.06,2022-09-28,B,Syrian Arab Republic,language,38,Indirect,way,break,pay,"079 Curtis Stream South Richard, VT 29828"
98031.30,2020-09-16,C,Bermuda,individual,96,Capital,manage,oil,me,Unit 8348 Box 2811 DPO AA 71643
83206.18,2021-11-22,A,Lebanon,hold,15,Direct,data,physical,morning,"PSC 2773, Box 0274 APO AA 63108"
87093.23,2021-07-20,B,Hong Kong,side,74,Direct,although,action,and,"0036 Gregory Avenue Port Shaun, NE 21911"
43551.97,2021-03-21,A,Israel,about,94,Capital,finally,say,both,"2459 Anderson Common Louisstad, NH 35215"
15752.04,2020-02-02,A,Iraq,tend,8,Indirect,card,result,perform,"508 Sherri Squares Nelsonview, KY 74848"
60213.15,2023-05-16,C,Fiji,account,87,Capital,these,nation,similar,"6429 Rocha Ports Sandrabury, WV 43061"
84046.17,2020-12-11,A,Guernsey,type,94,Indirect,stage,simply,eye,"70822 Rivas Harbor Simpsontown, MD 88778"
77044.55,2021-11-24,E,Suriname,decision,100,Indirect,although,listen,like,USS Byrd FPO AP 85671
64867.07,2020-06-17,A,Saint Barthelemy,level,51,Direct,maybe,stay,occur,"45576 Freeman Pass Kaufmanview, AR 75825"
84917.26,2022-09-30,E,Russian Federation,question,39,Capital,mind,thing,last,Unit 1112 Box 2519 DPO AE 97937
69614.41,2023-06-08,E,Hong Kong,gun,56,Direct,although,the,open,"46388 Emily Lights East Alanland, CT 16421"
51609.58,2021-04-17,B,Norfolk Island,identify,27,Direct,sing,dinner,certainly,"007 Margaret Branch North Brandiborough, VA 16415"
61165.81,2022-08-09,C,Canada,during,2,Indirect,rate,save,center,"1533 Silva Streets Whiteview, LA 24719"
56341.04,2020-10-28,E,Pakistan,large,28,Capital,movement,coach,walk,"8755 Tran Forks Suite 893 Port Donnahaven, ND 21968"
97653.98,2021-04-26,D,Italy,own,55,Indirect,concern,manage,structure,"3274 Davenport View Apt. 438 New Maryborough, PR 83938"
74804.02,2021-11-23,E,Netherlands,any,13,Direct,what,pick,body,"9729 Mitchell Cove Suite 609 Christinamouth, GU 57523"
56205.10,2020-05-07,C,Spain,go,83,Capital,contain,second,always,"188 Robinson Path East Jessefort, TX 06064"
80579.34,2021-12-19,D,Italy,wait,84,Capital,he,woman,notice,"235 Joshua Prairie Apt. 380 Phillipsmouth, KY 33464"
89441.96,2021-06-02,D,Gabon,with,39,Indirect,go,great,kid,"038 Miranda Unions Apt. 468 Juarezchester, DE 88414"
6563.94,2020-02-25,C,Sao Tome and Principe,single,39,Direct,behavior,expect,like,Unit 9330 Box 9149 DPO AE 64342
58587.88,2021-10-28,D,New Zealand,campaign,22,Indirect,work,great,recent,"1986 Laurie Crossing Suite 162 North William, AZ 83032"
79942.78,2020-11-04,A,Montenegro,people,15,Direct,miss,treat,third,"624 Christopher Summit Crawfordburgh, WA 04102"
12765.17,2021-03-29,A,Lesotho,culture,94,Direct,easy,human,early,"11051 Clements Fords Davidstad, IN 49689"
94648.82,2020-01-30,E,Iceland,series,12,Capital,fly,anything,first,"932 Megan Plains Matthewside, KS 99747"
84977.99,2023-04-28,B,Swaziland,pull,60,Indirect,gun,be,send,"678 Emily Junctions Suite 157 Maryberg, UT 19009"
16938.81,2020-10-23,C,Turkmenistan,suggest,11,Indirect,item,card,find,"0326 Patrick Stream New Daniellechester, WY 29547"
97603.99,2022-06-05,A,Christmas Island,war,73,Indirect,also,break,fight,Unit 5681 Box 1689 DPO AA 67509
23355.07,2022-06-08,A,Cote d'Ivoire,popular,40,Indirect,business,necessary,so,"392 Kramer Shoal New Alexandramouth, VI 67091"
14863.75,2020-12-20,C,Australia,our,80,Capital,several,course,reduce,"592 Garza Lock Suite 370 Currychester, AS 65930"
3037.07,2022-10-27,B,Somalia,six,18,Direct,even,two,kid,"3678 Love Rest Suite 432 Brandonmouth, OH 74358"
10523.46,2020-02-25,E,Brazil,safe,15,Indirect,century,cold,your,"9220 Baker Motorway Apt. 108 East Carolyn, VA 42302"
42787.78,2023-10-14,C,Vietnam,leader,83,Direct,few,high,pick,"0186 Turner Junctions Port Christy, CT 39761"
95025.55,2021-12-10,D,Slovenia,lose,38,Capital,data,threat,something,"17474 Silva Mall Apt. 155 Atkinsview, WV 45111"
77342.44,2020-07-25,B,Palestinian Territory,describe,9,Capital,would,TV,open,"47642 Douglas Well Apt. 623 West Lisaland, CO 50384"
87176.21,2023-03-02,E,Moldova,should,49,Indirect,look,meeting,quality,Unit 2437 Box 9130 DPO AA 16227
9610.16,2023-02-01,C,Hungary,see,5,Indirect,writer,card,feeling,"6212 Nicole Light Suite 279 Frankville, NY 63194"
95093.83,2020-06-23,E,Mozambique,even,18,Direct,question,doctor,political,"371 Matthew Ville North Paulmouth, DE 82647"
39255.43,2023-01-15,C,Luxembourg,sport,78,Capital,class,pass,attorney,"669 Tate Passage Suite 909 South Aaron, CA 70441"
92549.71,2023-04-20,C,Croatia,every,54,Capital,soon,test,receive,"167 Thomas Lock Apt. 100 East Cynthiafort, WV 29173"
88650.16,2021-11-09,E,New Zealand,perhaps,54,Indirect,quickly,the,seven,"08454 Toni Glens Suite 553 West Justin, MT 32280"
96545.01,2021-03-27,E,Greenland,together,57,Indirect,play,different,imagine,"499 Samantha Vista Christopherburgh, ME 19821"
4892.06,2022-06-13,E,Chile,range,40,Capital,huge,behind,language,USS Mcmahon FPO AP 48130
46886.89,2022-06-19,A,Bolivia,option,91,Capital,not,meeting,rate,"00167 Jason Overpass Davidsonborough, AZ 68388"
83068.51,2020-07-29,A,Saint Vincent and the Grenadines,part,86,Capital,piece,six,over,"441 Daniel Tunnel Lake Veronicabury, VA 34039"
10343.65,2020-10-02,A,Comoros,art,32,Direct,building,begin,face,USNS Hall FPO AA 52761
89463.38,2020-12-09,C,North Macedonia,training,31,Capital,rock,realize,consumer,"0149 Ashley Rue Apt. 426 New Jennifer, IA 35691"
88784.51,2021-09-17,B,Jamaica,meeting,89,Capital,pick,claim,community,"70036 Holt Lodge Millerchester, AK 18541"
95473.94,2022-09-02,A,Antarctica (the territory South of 60 deg S),wall,41,Indirect,open,eat,wrong,"13743 Stanley Shores Apt. 791 Louisville, WA 83672"
77299.89,2021-02-15,D,Andorra,pick,93,Capital,field,design,personal,"32659 Davis Prairie North James, RI 91384"
89175.77,2022-07-16,A,Denmark,test,17,Capital,have,consumer,moment,"191 Mendoza Plaza Suite 564 North Sean, WI 78589"
58205.67,2021-11-07,E,Bouvet Island (Bouvetoya),place,96,Indirect,four,PM,decision,Unit 7898 Box 7258 DPO AE 34989
75923.33,2023-09-29,E,Guernsey,series,11,Direct,pressure,course,sign,"3237 Jones Extensions Bowmanfurt, CO 03430"
44677.22,2022-11-24,E,Botswana,song,69,Indirect,research,station,low,"20903 Teresa Pass Apt. 756 New Claire, SD 88619"
48914.75,2022-05-12,B,Guyana,race,61,Indirect,before,good,hope,"578 Decker Trafficway Chavezbury, NY 69440"
87705.67,2022-03-25,C,Rwanda,spring,70,Capital,let,door,letter,"2323 Park Creek West Amy, DE 47909"
38918.97,2020-12-22,C,Australia,affect,80,Indirect,he,office,travel,"73795 Melinda Run Conradstad, IL 38684"
8715.96,2023-02-25,C,Falkland Islands (Malvinas),mother,96,Direct,that,finish,event,"612 Newman Cape North Dwayneland, ND 43017"
28287.85,2020-08-16,D,Mali,general,66,Direct,create,cause,young,"8805 Cindy Roads Suite 200 West Barbaraborough, AK 75882"
43233.84,2023-08-30,B,Switzerland,society,76,Capital,mention,return,relationship,"80216 Roberts Fall East Tracyborough, MH 76278"
10142.02,2021-10-31,A,Malaysia,medical,70,Capital,own,its,friend,"51005 Thomas Walk Charlesport, PR 71502"
29526.76,2022-07-30,D,Thailand,business,69,Indirect,information,because,relationship,"580 Angela Circle South Davidview, IN 93726"
44856.07,2020-02-28,D,Equatorial Guinea,eat,36,Direct,know,project,stock,"5821 Rodriguez Land Suite 787 South Sethchester, NV 95411"
75249.28,2020-11-27,D,Korea,live,92,Capital,account,decide,finally,"3725 Keller Brooks New Samanthastad, IN 11987"
46068.44,2020-10-14,C,Trinidad and Tobago,list,11,Indirect,present,shake,mouth,"1482 Tamara Court Lake Michael, ND 96157"
63059.34,2023-12-27,A,Cape Verde,make,61,Direct,kid,but,church,"969 Stevenson Island Suite 145 Port Martha, NM 98874"
29229.80,2023-05-26,A,France,evidence,56,Direct,inside,prepare,itself,"2395 Jessica Pass North Alexistown, SC 39596"
21157.66,2022-03-01,D,Libyan Arab Jamahiriya,state,60,Direct,present,democratic,phone,"730 Sandra Stravenue West Carlosburgh, NM 42207"
1560.69,2022-03-02,E,Barbados,feeling,54,Indirect,current,board,arrive,"197 Anderson Shores Devonborough, VA 53191"
80473.12,2020-07-19,C,Somalia,design,58,Indirect,same,away,sign,"17301 Pedro Rest North Tyler, MO 69104"
88834.26,2023-10-19,E,Kyrgyz Republic,state,93,Capital,church,floor,image,"275 Vega Crescent East Craigborough, CA 80875"
25484.50,2021-10-13,E,United States Minor Outlying Islands,open,27,Indirect,garden,not,cup,Unit 5450 Box 6484 DPO AE 93943
3564.95,2020-07-26,A,Latvia,draw,5,Indirect,compare,mean,note,"554 Jerry Mountain South Richardport, NJ 28019"
80841.77,2021-10-25,E,Cayman Islands,degree,55,Direct,space,usually,water,"7355 Lopez Roads Apt. 987 Joelshire, AK 28260"
71370.72,2020-05-11,C,Equatorial Guinea,central,24,Capital,list,mother,word,"25607 Lindsay Isle South Robertview, PW 31827"
71773.11,2022-03-03,A,Dominica,current,40,Indirect,around,police,boy,"305 Brewer Curve Alexandriafurt, WI 32525"
31942.29,2023-08-20,A,French Southern Territories,begin,91,Capital,next,ago,gas,"271 Douglas Parks Apt. 917 Kennethborough, ME 25596"
55186.82,2023-04-04,E,Jersey,imagine,6,Capital,oil,project,back,USNS House FPO AA 84470
9864.08,2022-11-29,B,Hungary,option,96,Capital,who,challenge,little,"40338 Stephanie Union Andrewshire, TN 30813"
7896.24,2022-05-27,E,Panama,meeting,74,Indirect,service,newspaper,by,"222 Sarah Coves West Tiffany, AK 53875"
76974.14,2023-05-25,C,Belarus,follow,22,Indirect,weight,option,any,"6788 Lauren Village North Katherineborough, HI 99874"
45527.80,2020-10-30,C,Antigua and Barbuda,oil,84,Capital,base,stay,much,"6600 Ryan Bridge North Michaelville, MA 25421"
27921.09,2020-03-09,B,Seychelles,community,92,Direct,them,price,defense,"381 Lane Flat Suite 243 Port Christopher, ND 14792"
48939.80,2021-03-31,C,Vietnam,statement,90,Indirect,final,budget,project,"535 Maria Trail Suite 934 Cameronborough, RI 82331"
33264.36,2021-11-30,A,Palau,stage,4,Capital,child,seat,away,"63696 Brown Stream Suite 904 Lake Tammyside, WA 11198"
33591.31,2023-11-07,C,El Salvador,behind,56,Capital,career,example,good,"082 Raymond Flat Suite 337 West James, CO 99658"
88014.96,2020-08-28,D,Pakistan,compare,47,Indirect,purpose,professor,student,"3192 Lisa Estates South Sabrina, OK 67607"
48489.67,2022-06-01,E,Guam,financial,39,Indirect,either,rule,address,"832 Keith Summit Apt. 152 Justinfurt, CT 67365"
82493.20,2023-12-10,E,Iraq,thus,32,Direct,seat,reflect,region,"PSC 9323, Box 9683 APO AE 45881"
46903.06,2023-01-26,C,Niue,participant,67,Indirect,upon,teach,smile,"00731 Sandra Road Apt. 378 Buchananberg, AK 73558"
63620.82,2022-07-26,E,Faroe Islands,student,63,Indirect,age,rule,or,"4321 Jim Ports Apt. 160 North Patricia, GA 84209"
32724.82,2020-09-17,E,Saint Barthelemy,practice,75,Capital,thing,thus,at,"072 Jennifer Stravenue Apt. 911 Port Patricia, KS 04251"
77455.52,2023-07-12,B,Nauru,chair,62,Direct,himself,their,American,"40554 John Point Suite 399 Port Craig, WA 20741"
55823.87,2021-06-28,D,British Virgin Islands,however,44,Direct,reduce,building,shake,"6919 Sanders Ways Rodriguezville, NH 60758"
39885.31,2020-02-09,E,Hungary,never,54,Direct,coach,all,long,"333 Smith Plain Stephaniehaven, IL 54155"
42988.05,2020-07-27,C,Ukraine,ten,82,Capital,wonder,ground,past,"364 Nathan Overpass Port Lisaburgh, WA 66845"
10027.03,2021-09-01,E,Hong Kong,whatever,63,Indirect,table,explain,we,USCGC Thompson FPO AP 81820
52854.78,2022-12-12,B,Guyana,choose,86,Capital,debate,outside,decide,"92040 Melissa Cape Suite 767 Port Daniellechester, NM 63812"
38580.24,2021-11-14,A,Liberia,short,1,Direct,ago,kind,trade,USS Camacho FPO AE 46622
59054.13,2023-04-29,D,Ecuador,within,64,Direct,live,and,it,"05491 Frank Via Markmouth, VI 08974"
92584.34,2022-02-22,E,New Zealand,task,66,Indirect,century,case,itself,"2552 Alexis Skyway Port Emilyshire, PW 59021"
77321.38,2021-12-11,B,French Guiana,stand,95,Indirect,body,whether,minute,"7232 Monique Court South Makaylaton, NY 93488"
64193.98,2022-12-27,B,Tanzania,relate,66,Capital,black,laugh,trip,"042 Molina Corner Suite 340 South Kennethport, DC 01499"
35127.86,2022-04-14,C,Venezuela,determine,96,Direct,effect,hotel,dog,"43383 Farley Neck Apt. 575 East Angelastad, CT 06071"
77864.54,2023-08-06,C,Bosnia and Herzegovina,one,74,Direct,stop,so,even,"24878 Taylor Meadow Cannonstad, GU 28116"
30415.26,2021-01-27,D,Timor-Leste,trial,44,Capital,there,future,show,"22961 Werner Gateway South Derek, MT 26209"
39035.11,2021-08-29,C,Zimbabwe,worker,51,Direct,move,my,condition,"69352 Fuentes Road Wilsonport, MI 79018"
